path_id,user_id,path,n_touches,converted
2144,16321,ctx_category > retarget,2,1
2145,34932,retarget > cpa > retarget,3,1
2146,22046,influencer > ctx_category > retarget > cpa > retarget,5,1
2147,35778,cpa > social > retarget,3,1
2148,13961,influencer > cpa > social > retarget,4,1
2149,16979,organic > retarget,2,1
2150,23911,ctx_brand > ctx_brand > ctx_category > social > retarget,5,1
2151,34298,influencer > influencer > cpa > retarget,4,1
2152,7969,influencer > cpa > ctx_brand > ctx_category > influencer > retarget,6,1
2153,29802,retarget > influencer > retarget,3,1
2154,19523,organic > retarget,2,1
2155,35231,influencer > ctx_category > retarget,3,1
2156,13679,influencer > retarget > retarget,3,1
2157,22402,cpa > ctx_category,2,1
2158,2301,cpa > influencer,2,1
2159,10675,ctx_category > ctx_category > retarget,3,1
2160,26593,ctx_category > retarget > retarget,3,1
2161,2718,influencer > influencer > retarget,3,1
2162,15727,ctx_category > retarget,2,1
2163,10942,ctx_category > retarget > retarget > social > influencer > ctx_category > retarget,7,1
2164,32880,influencer > cpa > retarget > retarget,4,1
2165,13682,influencer > cpa > ctx_brand > ctx_brand,4,1
2166,38582,retarget > retarget > ctx_category > retarget,4,1
2167,31172,influencer > cpa > ctx_brand,3,1
2168,17740,influencer > ctx_category > ctx_brand,3,1
2169,12981,influencer > retarget > ctx_brand > retarget,4,1
2170,18893,cpa > ctx_brand > retarget,3,1
2171,12277,influencer > ctx_brand > ctx_brand > ctx_category > cpa > ctx_brand,6,1
2172,15346,ctx_category > ctx_brand > ctx_category > cpa > ctx_category > ctx_category > retarget,7,1
2173,20360,influencer > ctx_brand > social > retarget,4,1
2174,34892,retarget > cpa > ctx_category,3,1
2175,4920,ctx_brand > ctx_brand > retarget,3,1
2176,11109,cpa > social > cpa > retarget > social > retarget,6,1
2177,18716,ctx_brand > retarget,2,1
2178,37645,ctx_category > influencer > retarget > retarget,4,1
2179,35206,cpa > influencer > cpa > retarget,4,1
2180,29734,influencer > retarget > cpa > social > retarget,5,1
2181,19216,organic > retarget,2,1
2182,2420,cpa > cpa > retarget,3,1
2183,32289,influencer > ctx_category > influencer > retarget,4,1
2184,20630,ctx_category > ctx_category > retarget,3,1
2185,32929,cpa > ctx_brand > influencer > retarget,4,1
2186,20885,influencer > ctx_brand > social > retarget > retarget,5,1
2187,30309,retarget,1,1
2188,9201,influencer > ctx_brand > retarget,3,1
2189,21734,influencer > cpa > ctx_category > ctx_category > retarget,5,1
2190,13465,social > retarget,2,1
2191,2278,influencer > ctx_category > retarget > cpa > retarget,5,1
2192,12972,influencer > retarget > cpa > ctx_brand > retarget > retarget,6,1
2193,7980,influencer > ctx_brand > retarget,3,1
2194,17289,ctx_brand > ctx_category > retarget,3,1
2195,1883,ctx_category > ctx_brand > retarget > retarget,4,1
2196,18348,influencer > influencer > ctx_category > retarget,4,1
2197,37091,influencer > influencer > retarget,3,1
2198,25409,retarget > ctx_brand > ctx_brand > ctx_brand > ctx_category > retarget,6,1
2199,18698,influencer > cpa > cpa > ctx_brand > retarget,5,1
2200,28579,influencer > influencer > retarget,3,1
2201,11449,retarget > retarget > retarget,3,1
2202,24908,ctx_brand > ctx_brand > retarget,3,1
2203,39474,cpa > influencer > retarget > retarget > retarget,5,1
2204,16369,social > retarget > retarget > influencer,4,1
2205,20180,retarget > ctx_category > retarget,3,1
2206,17933,influencer > ctx_category > cpa > ctx_category > retarget,5,1
2207,21595,influencer > ctx_category > social > influencer > ctx_category > retarget,6,1
2208,10562,influencer > cpa > influencer > ctx_brand > retarget,5,1
2209,35024,ctx_category > retarget > retarget,3,1
2210,18869,ctx_brand > influencer,2,1
2211,26444,ctx_category > social > retarget,3,1
2212,16305,influencer > cpa > cpa > retarget,4,1
2213,15143,social > retarget,2,1
2214,4164,influencer > retarget > influencer > retarget,4,1
2215,24012,organic > retarget,2,1
2216,29064,retarget > ctx_brand > retarget,3,1
2217,3937,cpa > ctx_brand > social > retarget,4,1
2218,76,ctx_category > retarget,2,1
2219,15986,influencer > cpa > retarget > ctx_category > retarget,5,1
2220,39594,influencer > ctx_brand > retarget,3,1
2221,17638,ctx_brand > influencer > social > retarget,4,1
2222,11773,influencer > retarget > retarget > cpa > retarget,5,1
2223,3513,ctx_category > ctx_category > retarget,3,1
2224,28797,ctx_brand > ctx_brand > social > retarget,4,1
2225,29757,influencer > social > retarget,3,1
2226,1492,influencer > ctx_category > cpa > retarget,4,1
2227,34783,retarget > ctx_category > influencer > retarget,4,1
2228,6582,influencer > retarget > ctx_category > retarget,4,1
2229,8177,ctx_category > retarget,2,1
2230,2076,influencer > ctx_brand > retarget,3,1
2231,4371,social > retarget,2,1
2232,28524,retarget > retarget,2,1
2233,10910,influencer > ctx_brand > cpa > ctx_category,4,1
2234,23030,influencer > retarget,2,1
2235,5767,organic > retarget,2,1
2236,28029,influencer > organic > retarget,3,1
2237,35928,influencer > organic > retarget,3,1
2238,217,influencer > retarget,2,1
2239,32176,ctx_category > social > retarget,3,1
2240,35800,ctx_category > retarget > retarget,3,1
2241,38036,influencer > ctx_category > ctx_category,3,1
2242,32743,ctx_brand > retarget > ctx_brand > retarget,4,1
2243,25711,influencer > ctx_brand > ctx_category > ctx_category > ctx_brand > retarget,6,1
2244,11347,ctx_category,1,1
2245,39981,organic > retarget,2,1
2246,20099,influencer > cpa > ctx_brand > ctx_category > retarget > retarget,6,1
2247,20238,influencer > organic > retarget,3,1
2248,1578,ctx_brand > social > retarget > social > retarget,5,1
2249,38004,retarget > ctx_brand > retarget,3,1
2250,19556,organic > retarget,2,1
2251,29863,social > retarget,2,1
2252,9753,retarget > ctx_category > retarget,3,1
2253,31821,ctx_brand > social > ctx_brand > cpa > retarget,5,1
2254,9841,influencer > retarget,2,1
2255,12292,cpa > retarget > social > social > retarget,5,1
2256,33546,retarget > influencer > retarget,3,1
2257,26627,influencer > retarget > retarget,3,1
2258,19258,influencer > ctx_brand > ctx_category > social > retarget,5,1
2259,8051,influencer > influencer > retarget,3,1
2260,7197,influencer > cpa > cpa > cpa > retarget,5,1
2261,23275,influencer > ctx_brand > retarget,3,1
2262,30814,retarget > influencer > retarget,3,1
2263,27790,ctx_brand > retarget,2,1
2264,26585,influencer > cpa > cpa > ctx_brand > ctx_category > retarget,6,1
2265,23011,influencer > social > ctx_brand > retarget,4,1
2266,6888,influencer > retarget > cpa > ctx_category > retarget,5,1
2267,7324,organic,1,1
2268,11066,social > retarget > influencer > retarget,4,1
2269,7832,retarget > influencer > influencer > retarget,4,1
2270,6531,influencer > influencer > ctx_brand > ctx_category,4,1
2271,3959,influencer > ctx_category > retarget,3,1
2272,32318,influencer > ctx_category > ctx_brand > retarget,4,1
2273,17223,influencer > social > ctx_brand > retarget,4,1
2274,12978,cpa > retarget > retarget > social > ctx_category > retarget,6,1
2275,2810,ctx_brand > retarget,2,1
2276,4317,influencer > retarget > ctx_category > retarget,4,1
2277,34938,influencer > retarget > retarget,3,1
2278,8545,retarget > social > influencer > retarget,4,1
2279,9799,retarget > retarget,2,1
2280,32311,cpa > ctx_brand > retarget,3,1
2281,22196,retarget > ctx_category > retarget,3,1
2282,32483,influencer > ctx_brand > ctx_brand > ctx_category > cpa > retarget,6,1
2283,12098,social > influencer > ctx_category > ctx_category > ctx_category > ctx_category > retarget,7,1
2284,14568,retarget > retarget,2,1
2285,23600,ctx_category > influencer > influencer > ctx_category > influencer > retarget,6,1
2286,20276,influencer > ctx_category > retarget,3,1
2287,3053,influencer > ctx_brand > ctx_category > influencer > retarget,5,1
2288,34609,ctx_brand,1,1
2289,6360,influencer > influencer > ctx_brand > retarget,4,1
2290,24987,ctx_brand > ctx_brand > cpa > cpa > social > retarget,6,1
2291,24074,ctx_brand,1,1
2292,21759,ctx_category > ctx_category > retarget,3,1
2293,36323,retarget > cpa > ctx_brand > retarget,4,1
2294,8549,retarget > cpa > retarget,3,1
2295,11094,influencer > ctx_brand > ctx_category > retarget,4,1
2296,34117,retarget > ctx_brand,2,1
2297,7728,influencer > organic > retarget,3,1
2298,19705,influencer > social > retarget > ctx_category,4,1
2299,24185,retarget > ctx_category > ctx_category > ctx_category > ctx_brand,5,1
2300,22437,ctx_category > social > influencer > retarget,4,1
2301,4869,influencer > ctx_brand > retarget > retarget > retarget,5,1
2302,16451,ctx_category > ctx_brand,2,1
2303,2178,social > social > ctx_category > retarget,4,1
2304,880,ctx_category > social > retarget > retarget,4,1
2305,22837,ctx_category > ctx_brand > retarget > retarget,4,1
2306,23574,influencer > retarget > ctx_brand > retarget,4,1
2307,18571,retarget > influencer > ctx_brand > social > cpa > retarget,6,1
2308,3146,cpa > ctx_category > retarget > ctx_brand,4,1
2309,13467,influencer > social > influencer > retarget,4,1
2310,26548,influencer > cpa > retarget > cpa > retarget > retarget,6,1
2311,19690,cpa > cpa > ctx_brand > retarget,4,1
2312,3096,influencer > retarget > retarget,3,1
2313,16426,cpa > cpa > social > social > ctx_category > retarget,6,1
2314,28445,ctx_brand > retarget > retarget,3,1
2315,36884,social,1,1
2316,3748,retarget > retarget,2,1
2317,38349,influencer > retarget > ctx_category > influencer > retarget,5,1
2318,5865,cpa > retarget > retarget,3,1
2319,18549,retarget > retarget > retarget,3,1
2320,32119,ctx_brand > social,2,1
2321,20101,influencer > cpa > ctx_brand > retarget > retarget,5,1
2322,26811,influencer > ctx_category > ctx_brand > retarget,4,1
2323,12833,social > retarget,2,1
2324,24291,ctx_category > retarget > ctx_category > retarget,4,1
2325,18071,retarget > ctx_brand > retarget > retarget,4,1
2326,28515,influencer > retarget > influencer > retarget,4,1
2327,19153,social > retarget,2,1
2328,30721,influencer > cpa > retarget,3,1
2329,10795,cpa > cpa > cpa > retarget,4,1
2330,8414,influencer > ctx_category > retarget > retarget,4,1
2331,31630,cpa > ctx_brand > cpa > retarget,4,1
2332,1517,ctx_category > retarget,2,1
2333,21662,retarget > cpa > ctx_brand > cpa > ctx_brand > retarget,6,1
2334,34188,influencer > influencer > retarget > influencer > retarget,5,1
2335,19161,organic > retarget,2,1
2336,11390,ctx_category > ctx_category > ctx_category > ctx_category > retarget,5,1
2337,27933,retarget > influencer > retarget,3,1
2338,16524,influencer > ctx_brand > ctx_brand > cpa > ctx_category > retarget,6,1
2339,228,retarget > influencer,2,1
2340,38727,influencer > ctx_category > retarget,3,1
2341,14443,social > retarget,2,1
2342,36308,influencer > cpa > ctx_brand > ctx_category > ctx_category > retarget,6,1
2343,29486,influencer > influencer,2,1
2344,4991,influencer > cpa > ctx_category,3,1
2345,9877,influencer > ctx_brand > retarget,3,1
2346,14880,ctx_brand > retarget,2,1
2347,30407,retarget > social > ctx_brand > retarget,4,1
2348,13211,ctx_brand > retarget,2,1
2349,5854,influencer > influencer > retarget,3,1
2350,3816,ctx_category > cpa > ctx_category > retarget,4,1
2351,6129,influencer > ctx_brand > ctx_category > influencer > retarget,5,1
2352,35944,ctx_brand > cpa > ctx_brand > retarget,4,1
2353,36382,influencer > retarget > ctx_brand > retarget,4,1
2354,2394,influencer > retarget > influencer > ctx_category > retarget,5,1
2355,3270,cpa > retarget > retarget,3,1
2356,11539,influencer > ctx_category > ctx_brand > retarget,4,1
2357,8643,social > retarget,2,1
2358,24268,influencer > retarget > cpa > ctx_category > social > retarget,6,1
2359,13806,influencer > ctx_brand > ctx_brand > social > retarget > retarget,6,1
2360,2037,retarget > retarget,2,1
2361,31234,retarget > ctx_brand > retarget,3,1
2362,30996,influencer > retarget > ctx_category > ctx_brand > retarget,5,1
2363,20490,influencer > ctx_category > retarget > influencer,4,1
2364,38536,influencer,1,1
2365,834,ctx_category > social > retarget > retarget,4,1
2366,13615,retarget > ctx_category > retarget,3,1
2367,14175,ctx_category > cpa > retarget,3,1
2368,32029,retarget > retarget,2,1
2369,28711,influencer > retarget > influencer > retarget,4,1
2370,12654,influencer > influencer > ctx_category > retarget > retarget,5,1
2371,5404,ctx_category > social > cpa > retarget,4,1
2372,35082,ctx_brand > retarget,2,1
2373,2577,retarget > ctx_category > ctx_category,3,1
2374,27192,influencer > ctx_category > cpa > ctx_brand > ctx_category > retarget,6,1
2375,32404,retarget,1,1
2376,23209,ctx_brand > retarget > retarget,3,1
2377,4921,influencer > ctx_category > influencer > retarget,4,1
2378,15918,influencer > social > ctx_brand > retarget > influencer > influencer > retarget,7,1
2379,23210,ctx_category > retarget,2,1
2380,46,influencer > cpa > ctx_brand,3,1
2381,9671,influencer > ctx_brand > ctx_category > ctx_category,4,1
2382,34687,social > ctx_category > ctx_brand > ctx_category > influencer > retarget,6,1
2383,5056,ctx_brand > ctx_category > retarget > ctx_category > retarget,5,1
2384,34485,influencer > influencer > influencer > ctx_category > social > ctx_category > ctx_brand > retarget,8,1
2385,1690,influencer > ctx_category > retarget > retarget,4,1
2386,38122,organic > retarget,2,1
2387,13147,influencer > retarget > ctx_brand > retarget,4,1
2388,9905,social > ctx_category,2,1
2389,34810,influencer > ctx_category > retarget > social > retarget,5,1
2390,27271,ctx_category > cpa,2,1
2391,119,influencer > ctx_category > influencer > retarget,4,1
2392,3950,ctx_brand > retarget,2,1
2393,18959,influencer > influencer > retarget,3,1
2394,3539,ctx_brand > influencer > ctx_category > retarget > retarget,5,1
2395,16308,ctx_category > retarget,2,1
2396,31969,influencer > retarget > social > cpa > ctx_category > cpa > cpa > retarget,8,1
2397,14444,influencer > retarget > retarget > social > retarget,5,1
2398,2007,influencer > organic > retarget,3,1
2399,34594,social > influencer > ctx_brand > retarget,4,1
2400,29664,ctx_brand > retarget > social > retarget,4,1
2401,5256,cpa > retarget > retarget > cpa,4,1
2402,17124,cpa > ctx_category > retarget > ctx_brand > retarget,5,1
2403,9885,retarget > social > ctx_category,3,1
2404,30724,influencer > retarget > retarget,3,1
2405,34538,ctx_category > ctx_category > cpa > ctx_category > retarget,5,1
2406,23184,social > ctx_brand > ctx_brand,3,1
2407,23891,retarget > social > retarget > influencer > ctx_brand > social,6,1
2408,19773,ctx_brand,1,1
2409,22372,social > social > influencer > ctx_category > retarget,5,1
2410,17589,organic > retarget,2,1
2411,32632,social > ctx_brand > ctx_category > retarget,4,1
2412,37410,social > cpa > retarget,3,1
2413,31052,retarget > retarget,2,1
2414,25141,influencer > ctx_category > ctx_category > retarget,4,1
2415,28120,social > cpa > influencer > social > retarget,5,1
2416,36189,influencer > ctx_category > retarget,3,1
2417,13009,influencer > ctx_brand > cpa,3,1
2418,20164,retarget > retarget,2,1
2419,19782,ctx_brand > retarget > retarget,3,1
2420,6585,retarget > retarget,2,1
2421,18218,influencer > retarget > social > cpa > ctx_category > retarget,6,1
2422,19351,organic > retarget,2,1
2423,23284,retarget > retarget,2,1
2424,10188,retarget > social > retarget,3,1
2425,23534,cpa > retarget,2,1
2426,25107,influencer > retarget > ctx_category > social > retarget,5,1
2427,31085,retarget > ctx_brand > retarget > retarget,4,1
2428,5931,ctx_brand > social > retarget > influencer > retarget,5,1
2429,9261,influencer > organic > retarget,3,1
2430,18877,influencer > ctx_category > ctx_category > retarget > retarget,5,1
2431,27014,influencer > retarget > ctx_category > retarget,4,1
2432,32772,ctx_category > retarget > ctx_category > retarget,4,1
2433,34232,ctx_category > ctx_category > retarget,3,1
2434,31596,organic > retarget,2,1
2435,35733,ctx_category > ctx_category > ctx_category > social > ctx_category > retarget,6,1
2436,37066,influencer > social > ctx_brand > retarget,4,1
2437,28932,social > social > influencer > retarget,4,1
2438,9891,influencer > social > retarget,3,1
2439,29834,influencer > ctx_category > retarget,3,1
2440,18659,cpa > ctx_brand > influencer > cpa > retarget,5,1
2441,10106,organic,1,1
2442,34626,influencer > ctx_category > social > ctx_category > retarget > retarget,6,1
2443,32820,influencer > ctx_category > retarget,3,1
2444,36808,influencer > retarget,2,1
2445,8357,cpa > cpa > retarget,3,1
2446,3071,influencer > social > retarget > retarget,4,1
