user_id,channel,group,n_orders_before,days_since_last_order,promo_hunter,second_order_30d
29576,organic,control,5,4.5,0,0
34609,ctx_category,control,6,6.0,0,1
24233,organic,treatment,5,4.7,0,1
5249,organic,control,3,15.0,0,0
12919,ctx_category,treatment,6,17.2,1,0
31346,ctx_category,control,3,15.8,1,1
21446,ctx_brand,treatment,5,4.6,0,1
16790,organic,treatment,3,24.9,0,0
36141,ctx_brand,treatment,6,6.3,0,0
34374,social,treatment,6,6.6,0,0
21861,ctx_brand,treatment,7,6.5,0,0
20885,organic,treatment,6,4.3,0,1
178,organic,treatment,8,7.1,1,1
11468,tv,control,8,10.5,1,0
9595,ctx_category,control,2,20.3,0,0
26984,organic,treatment,7,9.6,0,1
25639,organic,control,9,4.0,0,0
27536,ctx_brand,treatment,8,7.5,1,1
23792,ctx_brand,control,4,17.7,0,0
6362,ctx_brand,treatment,8,1.0,0,1
16024,organic,control,8,9.1,0,1
2080,social,control,8,6.5,1,0
33197,ctx_category,control,3,23.0,1,0
17124,organic,treatment,9,10.4,0,0
29278,organic,control,5,13.5,0,1
3977,social,treatment,5,4.4,1,1
21121,organic,control,5,9.6,0,1
30519,organic,control,7,6.9,1,0
30379,organic,treatment,7,7.3,0,1
39988,social,control,4,17.5,1,0
13466,ctx_brand,treatment,8,3.9,0,0
37201,ctx_brand,control,3,18.6,0,0
4185,organic,treatment,7,4.2,0,0
16403,ctx_brand,control,6,6.3,0,0
4423,ctx_brand,control,7,7.2,0,0
953,organic,control,5,9.7,0,1
10486,organic,control,5,16.1,0,0
32239,cpa,treatment,5,5.0,1,0
25222,organic,treatment,2,20.2,0,0
32324,ctx_brand,control,10,4.5,0,0
32224,ctx_brand,control,6,6.2,0,0
35730,ctx_brand,control,5,9.4,0,0
29197,ctx_category,treatment,7,8.5,0,0
22336,social,treatment,4,14.2,1,0
10970,organic,treatment,6,5.9,0,1
31316,organic,treatment,5,12.5,0,1
26466,ctx_category,control,7,5.3,0,1
22945,cpa,treatment,6,3.7,0,0
34190,influencer,treatment,6,8.6,1,0
5269,ctx_brand,treatment,5,5.5,0,1
14601,organic,treatment,6,6.1,0,1
16534,organic,treatment,1,19.6,0,0
29551,organic,control,8,8.6,0,1
1598,organic,control,2,20.7,0,0
24255,social,treatment,6,8.2,0,1
20374,ctx_brand,treatment,9,5.5,1,0
33112,ctx_brand,treatment,1,17.5,0,0
21287,organic,treatment,6,13.8,1,1
19741,ctx_category,control,5,7.2,0,0
539,organic,treatment,1,24.7,0,0
13777,organic,control,5,13.2,0,1
16939,cpa,control,8,8.8,1,0
24898,ctx_category,treatment,2,19.8,0,0
12254,organic,control,7,4.0,0,0
28573,ctx_brand,control,6,1.0,0,0
19343,organic,treatment,5,9.2,1,1
9955,organic,treatment,4,14.0,0,1
3133,ctx_brand,treatment,7,4.7,0,1
7351,organic,treatment,7,5.6,1,1
40000,ctx_category,treatment,6,8.5,1,1
27432,ctx_category,treatment,8,3.4,0,1
3559,ctx_brand,treatment,6,6.0,0,1
11384,organic,control,9,3.1,0,0
9544,ctx_category,control,5,6.1,0,0
36852,organic,control,6,18.3,0,1
1978,cpa,treatment,7,14.3,0,0
22007,organic,treatment,5,8.1,0,0
14182,tv,treatment,4,22.7,0,0
35586,organic,treatment,2,20.8,0,0
1507,ctx_category,control,1,17.9,0,0
28490,organic,control,6,12.0,0,1
12671,influencer,control,8,9.2,0,1
30368,organic,control,5,8.6,0,0
32709,ctx_category,control,7,3.8,0,0
25026,organic,control,6,3.1,0,0
3613,social,treatment,6,6.6,0,1
20098,organic,treatment,5,17.9,0,0
9784,ctx_brand,treatment,5,6.1,0,0
3387,ctx_brand,control,3,24.2,0,0
8871,cpa,control,6,8.5,0,0
35033,cpa,control,7,1.0,0,0
13958,organic,treatment,5,7.1,0,0
23229,social,control,1,20.1,1,0
26367,organic,control,6,12.2,0,0
35355,ctx_category,treatment,7,1.3,0,0
25958,organic,control,7,2.1,0,0
29711,ctx_brand,control,7,6.9,0,1
23748,ctx_category,treatment,6,13.2,0,0
29003,ctx_category,control,2,6.0,0,0
11975,cpa,control,5,5.4,1,0
34932,organic,treatment,3,19.2,0,0
12233,organic,control,7,7.6,0,0
8555,ctx_category,control,6,3.9,0,0
12325,ctx_brand,control,1,19.1,0,1
39165,organic,treatment,5,8.2,0,0
33681,social,control,4,16.1,0,0
39072,ctx_brand,control,3,18.1,0,0
9210,organic,treatment,5,1.0,0,1
32748,organic,control,1,24.8,1,0
19854,ctx_brand,control,6,4.8,0,1
13885,influencer,control,4,24.2,0,0
4881,social,control,5,7.3,1,1
34320,organic,control,7,8.0,1,0
28651,cpa,control,5,8.1,0,1
3989,cpa,control,4,14.5,1,0
38194,tv,treatment,7,8.9,1,0
13285,ctx_brand,control,2,22.1,0,0
12699,ctx_category,treatment,5,6.0,1,0
39534,organic,control,6,7.5,0,1
18274,social,control,7,6.1,0,0
29570,organic,treatment,3,24.7,0,0
32053,ctx_category,treatment,2,19.6,1,0
36035,organic,control,5,8.0,1,1
18571,organic,treatment,2,20.5,0,0
8740,organic,treatment,5,19.3,0,0
6396,cpa,treatment,3,17.1,1,1
21961,organic,treatment,6,7.1,0,0
27157,organic,treatment,8,6.0,0,1
24214,organic,treatment,2,15.4,0,0
306,organic,treatment,2,20.9,0,0
22662,organic,control,7,10.3,0,1
7521,organic,treatment,5,14.6,0,0
3249,ctx_brand,treatment,1,21.6,0,0
10823,influencer,control,5,17.7,0,0
37961,organic,treatment,4,25.2,0,0
10209,organic,control,7,4.2,1,1
5167,organic,control,1,22.6,0,0
38816,organic,control,6,4.1,0,1
25297,influencer,treatment,3,20.4,0,0
34918,ctx_category,control,8,3.0,0,0
14991,organic,control,6,7.3,0,0
38801,ctx_category,control,5,11.8,0,0
14323,influencer,control,8,2.8,0,1
12863,organic,control,3,20.0,0,1
23891,ctx_category,treatment,5,6.5,1,1
5943,tv,treatment,5,6.4,0,1
18197,social,control,6,3.4,0,1
16819,organic,treatment,6,3.0,0,0
4491,ctx_category,treatment,3,19.6,0,0
22388,organic,treatment,2,21.7,0,0
7237,organic,control,3,11.2,1,0
9256,organic,treatment,2,22.8,0,0
18961,social,treatment,6,3.3,0,1
11346,organic,treatment,7,5.5,0,1
38467,influencer,control,2,11.4,0,0
7098,ctx_category,control,5,8.8,0,1
1287,social,treatment,8,5.0,0,1
22145,organic,control,5,12.3,0,1
38230,organic,treatment,8,8.0,0,0
37786,organic,control,5,6.0,0,1
21992,organic,treatment,6,4.6,0,1
15437,organic,control,8,4.6,0,1
14961,organic,treatment,7,21.8,0,0
11876,organic,control,4,18.4,0,0
23841,ctx_brand,treatment,5,3.4,0,1
16848,organic,control,6,1.0,1,0
27935,organic,treatment,2,16.1,0,0
36823,organic,control,8,8.4,0,0
23028,social,treatment,5,5.4,0,1
36485,ctx_category,control,6,4.2,0,1
20491,ctx_brand,treatment,4,10.1,1,0
21012,cpa,treatment,7,5.7,0,0
20423,social,control,1,19.4,0,0
7419,ctx_category,treatment,5,7.8,0,1
1682,influencer,treatment,2,20.0,0,0
30602,ctx_brand,control,10,6.0,0,0
10675,social,control,2,22.0,0,0
23075,ctx_category,control,2,17.8,1,0
29015,ctx_category,control,11,4.7,0,1
23679,ctx_category,treatment,4,24.4,0,0
38332,social,control,6,4.8,0,0
13699,organic,control,3,12.4,0,0
24137,ctx_brand,control,4,11.5,0,0
22113,organic,treatment,6,6.9,0,0
418,ctx_brand,control,9,2.6,0,1
32820,cpa,treatment,3,19.0,1,0
15333,organic,treatment,3,13.9,0,0
5000,organic,treatment,5,1.8,0,1
22402,organic,treatment,1,20.3,0,0
6052,organic,treatment,8,11.5,0,1
10513,influencer,control,6,3.0,0,0
23534,ctx_brand,control,5,8.0,1,0
8127,organic,control,9,4.9,0,1
740,ctx_category,treatment,1,22.7,0,0
27694,ctx_category,treatment,5,7.6,0,1
38712,ctx_brand,treatment,3,16.1,0,0
4637,organic,control,2,17.3,0,0
4232,ctx_category,control,5,10.9,1,0
8570,organic,treatment,2,11.1,0,1
19500,ctx_category,treatment,3,20.2,0,0
3585,organic,treatment,5,18.2,0,0
27649,ctx_brand,control,3,21.4,0,0
22957,ctx_category,treatment,3,20.1,0,0
4114,organic,treatment,5,8.4,0,0
11539,organic,treatment,8,1.0,0,0
39407,organic,control,9,2.0,0,1
5865,social,treatment,9,5.4,0,0
16626,ctx_brand,control,6,6.0,0,0
4247,ctx_category,treatment,7,9.6,0,0
4734,ctx_category,control,6,4.0,0,0
10746,organic,control,6,2.0,0,0
9883,organic,control,5,5.9,0,0
19549,influencer,control,6,4.6,0,1
14645,organic,control,2,23.9,0,0
17293,organic,treatment,5,14.1,0,0
32721,organic,control,2,13.5,0,0
2494,ctx_brand,treatment,2,17.6,0,0
37648,organic,treatment,7,4.8,0,1
27826,organic,control,5,21.5,0,0
33773,cpa,treatment,1,17.9,0,0
30035,organic,control,3,19.6,0,0
36449,organic,treatment,6,5.1,0,0
1471,organic,treatment,7,8.4,0,1
38112,organic,treatment,8,1.0,0,1
22330,organic,treatment,6,9.9,1,1
37901,social,control,3,12.3,1,0
38380,organic,control,5,2.5,0,1
21835,organic,treatment,5,3.8,0,0
20176,ctx_brand,control,3,18.8,0,0
5534,organic,treatment,5,1.0,1,0
20342,organic,control,3,27.6,0,0
30725,organic,control,2,14.9,1,0
21598,organic,control,5,6.9,0,1
28401,organic,treatment,7,3.2,0,1
27716,social,treatment,7,5.8,0,1
33420,social,treatment,4,13.4,0,0
1709,organic,control,1,17.7,0,0
4482,ctx_brand,treatment,5,10.2,0,1
25354,social,treatment,6,7.4,1,1
17245,organic,treatment,3,22.7,0,0
24127,tv,treatment,5,14.6,0,0
31643,organic,control,9,5.9,0,1
33337,ctx_brand,control,6,9.4,0,1
11964,ctx_brand,control,8,5.6,0,1
10256,social,treatment,6,3.7,0,1
23096,organic,treatment,4,26.0,0,0
7896,organic,treatment,6,5.5,0,1
23120,ctx_brand,control,6,7.6,0,1
12497,ctx_brand,treatment,3,12.7,1,1
27591,organic,control,2,17.8,0,1
13134,influencer,control,7,3.5,0,1
1167,social,control,7,5.8,0,0
37465,organic,control,5,9.6,0,0
13808,organic,control,2,23.6,0,0
37942,organic,treatment,3,17.8,0,0
38263,organic,control,6,4.5,0,1
12066,organic,treatment,6,3.6,0,0
6453,social,treatment,6,3.9,0,0
17017,organic,control,6,8.0,0,0
23606,organic,control,5,1.0,0,1
26826,ctx_category,treatment,2,12.2,0,0
22557,organic,treatment,7,3.4,0,1
24244,ctx_brand,treatment,5,8.0,0,0
4972,organic,treatment,2,12.6,0,0
16770,ctx_brand,control,6,9.5,0,1
12521,ctx_brand,treatment,5,3.2,0,1
4080,organic,control,6,8.6,0,1
20141,organic,control,4,13.0,0,0
13644,organic,control,6,6.5,0,0
13784,organic,control,6,5.1,0,1
20117,organic,treatment,7,4.2,0,0
416,ctx_brand,control,5,5.4,0,1
4921,cpa,control,7,13.9,1,0
32291,ctx_category,treatment,5,7.5,0,1
5408,ctx_brand,control,6,9.3,0,1
8568,social,control,1,15.5,0,0
25689,social,treatment,6,3.3,0,1
17258,organic,treatment,5,3.7,0,1
27472,influencer,treatment,7,1.6,0,0
2846,ctx_brand,treatment,3,20.5,0,1
878,ctx_category,control,6,7.9,0,1
19952,organic,control,6,3.4,0,0
9985,organic,control,5,5.5,0,0
13313,organic,treatment,2,26.5,0,0
5956,influencer,treatment,8,1.7,0,1
4374,ctx_category,treatment,5,11.4,1,1
23406,organic,treatment,6,9.3,0,1
39423,influencer,control,5,2.6,0,0
36539,organic,control,7,6.8,0,1
9693,organic,control,6,12.1,0,0
26993,ctx_brand,control,4,20.5,0,0
22230,ctx_category,treatment,7,2.9,0,0
23062,organic,control,7,2.6,0,1
33731,organic,control,6,6.0,0,0
9832,ctx_category,treatment,6,6.8,0,0
30479,organic,control,1,22.3,0,0
12576,influencer,control,1,24.0,0,0
34238,ctx_category,treatment,8,4.7,0,0
9069,social,treatment,7,3.0,0,0
2009,organic,treatment,6,10.1,0,0
2535,organic,treatment,7,5.1,0,0
19869,organic,control,2,18.8,1,0
8839,organic,treatment,4,19.2,1,0
35405,organic,control,5,18.6,0,0
33609,ctx_brand,control,2,22.1,0,0
25595,ctx_category,control,6,1.0,1,1
23864,organic,control,6,1.0,0,0
669,organic,treatment,9,3.3,0,1
28567,organic,control,3,18.6,0,0
17669,organic,treatment,5,2.5,0,0
15311,organic,control,7,10.4,0,1
35068,organic,treatment,8,4.8,0,0
33259,organic,treatment,2,23.6,0,0
7702,organic,treatment,7,7.7,0,0
19893,organic,treatment,8,9.5,0,0
11718,social,treatment,4,19.1,0,0
3473,organic,control,2,21.4,0,0
18677,organic,control,6,6.0,0,0
30858,organic,control,5,11.1,0,1
2827,ctx_category,treatment,5,7.1,0,1
24440,organic,control,6,8.5,0,0
7507,organic,treatment,6,6.4,0,1
30253,cpa,treatment,7,5.3,1,1
18979,organic,treatment,8,2.9,0,0
15887,ctx_brand,treatment,7,7.2,0,1
34435,organic,control,8,6.7,0,1
2571,organic,treatment,5,19.3,1,0
31629,ctx_category,control,1,23.0,0,0
31752,organic,treatment,2,19.4,0,0
14972,organic,treatment,8,7.1,1,0
4598,organic,treatment,6,6.7,0,1
24717,ctx_category,control,1,23.4,0,0
24538,organic,control,7,5.5,0,1
31233,organic,treatment,4,20.9,0,0
36210,influencer,control,2,13.5,0,0
13791,social,treatment,6,9.0,0,1
15241,organic,control,7,10.8,0,1
10102,ctx_category,treatment,8,6.1,1,0
31422,organic,treatment,1,24.5,0,0
35666,cpa,treatment,6,8.6,1,0
20137,cpa,control,5,9.3,0,1
29745,ctx_brand,treatment,6,5.4,1,1
30776,organic,control,3,11.0,0,0
12212,cpa,treatment,5,9.3,1,0
26973,organic,control,2,22.4,0,0
39479,ctx_brand,treatment,4,14.0,0,1
18520,organic,control,7,6.8,0,0
19976,organic,treatment,6,6.5,0,1
32850,ctx_brand,treatment,5,4.5,0,1
5171,ctx_brand,control,6,9.6,0,0
6877,organic,treatment,8,9.3,0,1
39703,organic,treatment,7,10.3,0,1
7532,organic,control,3,19.0,0,0
34994,organic,treatment,7,7.3,0,1
11049,organic,treatment,3,21.5,0,0
20930,cpa,control,4,10.3,0,0
36818,organic,control,4,11.6,0,0
19372,ctx_category,treatment,4,17.2,1,1
18071,organic,treatment,1,23.6,0,0
4615,ctx_category,control,2,17.2,0,0
27788,social,treatment,6,7.8,0,1
25608,organic,control,5,9.6,0,1
2543,ctx_brand,control,5,4.2,0,0
31492,organic,control,2,10.3,1,0
27996,organic,treatment,2,13.0,1,0
21652,organic,treatment,4,15.1,0,0
24945,organic,control,6,1.0,0,0
333,cpa,control,4,28.0,0,0
18881,ctx_category,control,5,12.7,0,1
19597,organic,control,6,1.0,0,1
32179,social,control,8,7.0,0,0
25095,ctx_brand,control,2,20.0,0,0
4760,organic,control,3,9.0,0,0
22898,ctx_category,treatment,4,14.7,0,1
22350,ctx_category,treatment,9,1.2,0,1
32399,organic,treatment,6,3.0,1,1
20997,organic,control,2,18.1,0,0
6787,organic,treatment,8,6.0,0,1
5388,organic,control,3,9.9,0,0
2579,ctx_category,treatment,5,8.1,0,1
27870,ctx_category,control,5,7.4,0,1
24971,organic,treatment,2,22.3,0,0
20424,ctx_category,treatment,2,15.7,0,0
25464,organic,control,2,21.2,0,0
30736,ctx_brand,treatment,3,22.5,0,0
17500,ctx_brand,treatment,6,5.6,0,1
21216,ctx_brand,treatment,8,6.7,0,1
27535,organic,control,6,8.9,0,0
17358,organic,control,9,1.0,0,0
17949,organic,treatment,6,6.4,0,1
10244,organic,treatment,2,23.4,0,0
20810,cpa,treatment,6,6.7,0,0
9076,ctx_brand,treatment,6,1.2,0,1
39983,organic,treatment,7,2.3,0,0
31062,organic,treatment,2,23.7,0,0
9762,organic,treatment,8,6.4,0,0
29839,cpa,control,6,7.9,0,0
32556,organic,control,6,2.1,0,0
7435,organic,treatment,5,22.2,0,1
19025,organic,treatment,1,22.8,1,0
37240,ctx_category,control,7,6.3,1,0
28026,organic,treatment,7,7.8,0,0
8024,ctx_category,control,6,5.2,0,1
6870,influencer,treatment,4,18.1,0,0
37313,ctx_category,control,6,8.0,0,1
26516,organic,treatment,5,5.6,0,1
36282,cpa,control,7,6.9,0,1
1580,organic,control,8,11.9,0,1
24793,cpa,control,2,16.0,0,0
37156,ctx_brand,control,7,4.1,0,1
4094,organic,treatment,8,10.2,0,0
32876,ctx_brand,control,9,7.1,0,1
31630,organic,treatment,3,15.4,0,1
443,ctx_category,control,8,3.1,0,1
21129,social,control,2,19.3,1,0
36785,organic,treatment,2,12.8,0,0
9446,ctx_brand,treatment,7,5.7,0,1
12711,ctx_category,control,5,9.5,0,0
5235,influencer,treatment,6,6.3,0,1
20088,cpa,treatment,3,24.1,1,0
27933,ctx_brand,control,4,22.2,0,0
16617,organic,treatment,5,2.7,0,0
35179,social,treatment,6,7.8,1,1
31974,social,control,6,5.1,1,0
28437,ctx_brand,control,5,6.3,0,0
28711,tv,control,1,19.0,1,0
20076,ctx_category,control,7,3.6,0,1
11891,ctx_category,treatment,6,13.8,0,1
25637,social,treatment,3,20.9,0,0
14156,organic,treatment,3,12.9,0,1
21536,cpa,treatment,4,11.3,0,0
6484,social,treatment,3,24.9,0,0
4677,ctx_brand,control,3,22.7,0,0
26639,ctx_brand,control,5,6.3,0,0
24598,organic,treatment,3,15.2,0,0
7240,organic,control,3,19.0,0,0
33541,ctx_category,treatment,3,18.0,0,0
16961,cpa,control,6,5.3,0,0
29266,ctx_brand,treatment,5,13.3,0,0
12501,ctx_brand,treatment,7,4.6,0,1
16437,organic,control,5,6.1,0,1
20393,organic,treatment,6,8.5,0,0
19691,social,treatment,6,4.4,0,1
30568,tv,control,7,9.7,0,0
21585,organic,control,5,9.3,0,0
9686,social,control,2,17.3,0,0
15903,ctx_brand,treatment,2,17.2,0,0
23396,ctx_brand,treatment,7,6.9,0,0
7757,cpa,control,8,1.7,1,1
25681,ctx_brand,control,7,4.1,0,0
29552,ctx_category,treatment,1,22.4,0,0
20335,influencer,control,5,10.2,0,0
14043,organic,treatment,7,10.7,0,0
1365,ctx_brand,treatment,7,5.3,0,1
39697,ctx_brand,treatment,7,16.0,0,0
2680,social,treatment,5,6.9,1,0
20329,organic,control,4,22.0,0,0
28973,social,treatment,6,4.3,1,0
36209,cpa,treatment,5,9.4,0,0
13205,tv,treatment,6,9.6,0,1
16842,ctx_brand,control,5,4.0,0,1
28427,ctx_brand,control,1,17.7,0,0
38215,organic,control,1,22.3,0,0
15122,ctx_brand,control,6,6.1,0,1
11691,ctx_brand,control,5,7.0,0,0
4214,ctx_brand,control,3,13.3,1,0
29476,organic,treatment,5,15.9,1,0
29856,ctx_brand,treatment,6,7.4,0,1
18549,social,control,6,2.5,0,0
22030,ctx_brand,treatment,7,1.0,0,1
25054,influencer,control,7,9.9,0,0
13834,influencer,control,6,6.3,0,0
19178,ctx_category,control,5,3.6,0,1
2014,social,control,3,24.2,0,0
1476,ctx_brand,control,6,6.5,0,0
23967,ctx_category,control,3,19.6,0,0
17276,organic,treatment,5,3.0,0,0
6399,ctx_category,treatment,2,21.8,0,0
33033,ctx_brand,treatment,8,2.6,0,1
2162,cpa,control,3,21.4,0,0
2337,tv,control,6,1.7,0,0
1883,ctx_brand,control,4,13.8,0,1
2939,organic,treatment,3,14.1,1,1
33995,ctx_category,treatment,4,12.6,0,0
2508,ctx_category,control,2,20.0,1,0
21725,organic,treatment,8,6.6,0,1
21540,ctx_brand,treatment,6,12.5,0,1
20728,cpa,treatment,5,11.2,0,0
33455,ctx_category,treatment,1,20.2,0,0
3360,organic,control,7,7.0,0,1
28754,ctx_brand,control,5,2.7,0,1
25348,organic,control,6,5.1,0,0
1705,organic,control,5,16.5,0,1
2763,organic,treatment,5,6.5,0,0
5625,organic,treatment,7,15.4,0,1
9916,ctx_category,treatment,2,21.4,0,0
26665,organic,treatment,5,20.0,0,0
35265,ctx_brand,treatment,6,6.8,0,0
5702,ctx_category,treatment,4,12.1,0,1
39021,organic,treatment,1,17.2,0,0
30922,organic,treatment,3,20.9,0,0
19604,organic,treatment,7,10.6,0,1
9655,ctx_brand,control,8,1.0,0,1
35119,organic,control,9,2.2,0,1
30872,ctx_category,control,4,17.2,1,0
5483,organic,treatment,5,7.2,0,1
26765,ctx_brand,treatment,5,6.1,0,1
4676,ctx_brand,control,3,18.5,0,1
21576,ctx_brand,control,3,16.6,0,1
29903,social,control,7,10.7,1,0
17639,organic,treatment,7,5.1,0,1
10161,organic,treatment,2,13.5,0,0
38701,ctx_brand,treatment,4,25.0,0,0
13474,tv,treatment,6,10.8,0,0
35390,ctx_brand,control,2,19.2,0,0
8780,organic,treatment,5,5.6,0,1
17511,organic,control,4,20.8,0,1
19421,ctx_category,control,3,18.4,0,0
9103,ctx_brand,control,4,21.8,1,0
14438,organic,control,6,9.4,0,0
6585,organic,treatment,5,10.7,0,0
27380,ctx_brand,treatment,10,6.3,0,0
1017,social,treatment,2,19.1,0,0
15621,ctx_brand,control,3,16.6,0,0
38235,ctx_brand,treatment,3,18.6,1,0
8609,organic,treatment,7,1.0,0,1
26232,organic,control,7,7.0,0,1
30793,organic,treatment,5,4.5,0,0
34539,ctx_category,treatment,7,7.4,0,1
27526,social,control,1,22.5,1,0
5798,ctx_category,treatment,1,18.7,0,0
39659,influencer,control,2,10.5,0,0
21447,social,control,7,4.0,1,1
15013,organic,control,7,6.8,1,0
21852,organic,treatment,4,24.1,0,0
15102,ctx_category,treatment,4,18.4,1,0
23192,organic,control,8,4.5,1,0
29994,ctx_category,control,3,18.0,0,1
32216,ctx_category,control,6,4.5,1,1
25262,organic,treatment,5,1.0,0,0
5699,organic,control,6,3.4,0,1
2677,ctx_category,control,6,10.5,0,1
4395,organic,treatment,6,1.0,0,0
31940,organic,control,8,7.1,0,1
8742,organic,control,6,7.7,0,0
34919,ctx_brand,treatment,4,22.0,0,0
31234,ctx_brand,control,7,6.8,0,1
17729,organic,treatment,6,3.1,0,0
9517,ctx_brand,control,7,4.4,0,0
20104,organic,treatment,6,7.4,0,0
22834,organic,treatment,8,7.9,0,0
34999,organic,control,7,1.6,1,1
15782,social,control,1,23.7,0,0
13805,organic,treatment,2,26.3,0,0
39347,social,treatment,6,5.9,0,1
26772,ctx_category,control,6,3.3,0,1
38837,ctx_brand,control,8,2.5,0,1
39343,organic,control,4,22.5,0,0
8608,organic,control,4,17.6,0,0
10967,influencer,treatment,6,2.6,0,0
34276,organic,treatment,6,11.6,1,0
38588,organic,treatment,3,21.7,0,0
23554,organic,treatment,8,6.2,0,1
34956,influencer,treatment,8,8.3,0,0
20238,organic,control,1,19.9,1,0
37358,organic,treatment,3,13.2,0,1
38916,organic,treatment,5,6.7,0,1
6089,social,control,6,5.1,0,1
774,ctx_brand,treatment,7,4.3,0,1
11044,ctx_brand,control,1,17.3,0,0
13602,social,treatment,6,9.1,0,1
8363,influencer,treatment,6,2.1,0,1
6370,organic,control,5,6.2,0,1
18959,tv,control,1,24.5,0,0
8873,social,treatment,6,10.0,0,1
39838,organic,treatment,5,3.0,0,1
19888,organic,treatment,6,3.3,0,0
24368,organic,control,8,11.2,0,1
6496,ctx_brand,treatment,7,1.0,0,1
18106,ctx_brand,control,3,20.3,0,0
33126,organic,control,3,11.2,1,0
6959,organic,treatment,6,7.4,0,1
31647,organic,treatment,5,6.9,0,1
3917,ctx_brand,control,2,11.4,0,0
28789,social,treatment,7,10.9,0,1
24489,organic,treatment,3,21.5,0,0
17510,organic,control,8,6.7,1,1
32533,organic,treatment,6,5.2,0,1
12953,organic,treatment,1,20.5,0,0
16576,social,treatment,3,5.4,0,1
22741,cpa,control,3,25.9,0,0
32404,ctx_brand,control,6,9.1,0,0
27483,ctx_brand,treatment,5,16.3,0,1
8601,social,treatment,7,7.4,0,1
12604,ctx_brand,treatment,6,9.8,0,0
22366,influencer,treatment,2,15.2,0,0
35944,influencer,treatment,6,23.5,0,0
16120,influencer,control,8,9.6,0,1
9207,social,treatment,3,22.7,1,0
2493,organic,control,1,23.2,1,0
13684,ctx_category,control,6,7.1,0,0
1415,organic,control,6,6.4,0,0
2783,ctx_category,control,3,20.6,0,0
2751,cpa,treatment,1,26.0,1,0
12487,organic,treatment,6,1.9,0,0
30540,ctx_brand,treatment,7,8.2,0,0
11418,organic,control,5,5.5,0,0
16669,ctx_category,control,6,6.6,0,1
21010,organic,control,4,12.3,0,0
21131,cpa,treatment,8,6.9,0,1
32170,ctx_category,control,6,4.9,0,0
10947,organic,treatment,4,12.9,0,0
30023,organic,control,5,20.2,0,0
10104,ctx_category,control,10,2.8,0,0
16531,ctx_brand,treatment,6,3.6,0,0
11969,ctx_category,control,5,2.5,0,0
32596,organic,treatment,3,19.9,0,0
10853,organic,control,5,15.8,0,0
4193,organic,treatment,8,3.9,0,1
38323,influencer,treatment,8,7.0,0,1
37809,tv,control,8,6.0,0,1
2956,influencer,control,1,25.8,0,0
32507,organic,treatment,1,20.7,0,0
26656,organic,treatment,5,6.8,0,1
34235,organic,treatment,7,4.5,0,1
16302,social,control,3,21.3,0,0
24987,organic,treatment,5,6.1,0,0
20417,ctx_brand,treatment,6,3.4,0,0
17143,ctx_brand,treatment,6,7.0,0,0
28010,organic,treatment,5,11.5,0,0
940,ctx_category,treatment,7,8.9,0,1
17557,organic,treatment,4,22.0,0,0
23469,cpa,treatment,3,13.7,1,1
